2025-03-25 22:55:58.824 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:55:58.827 | INFO     | __main__:main:168 - ======================
2025-03-25 22:55:58.827 | INFO     | __main__:main:169 - STARTING data_prep.py
2025-03-25 22:55:58.828 | INFO     | __main__:main:170 - ======================
2025-03-25 22:55:58.829 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:55:58.830 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:55:58.830 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:55:58.831 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:55:58.838 | INFO     | __main__:clean_customers:45 - Initial customers data shape: (14, 6)
2025-03-25 22:55:58.847 | INFO     | __main__:clean_customers:52 - Dropping rows with missing CustomerID or Name...
2025-03-25 22:55:58.850 | INFO     | __main__:clean_customers:57 - Fixing negative LoyaltyPoints...
2025-03-25 22:55:58.853 | INFO     | __main__:clean_customers:62 - Replacing missing names and correcting typos...
2025-03-25 22:55:58.855 | INFO     | __main__:clean_customers:70 - Consolidating duplicate names and combining LoyaltyPoints...
2025-03-25 22:55:58.912 | INFO     | __main__:clean_customers:79 - Null counts after cleaning:
Name             0
CustomerID       0
LoyaltyPoints    0
JoinDate         0
dtype: int64
2025-03-25 22:55:58.916 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\customers_data_prepared.csv
2025-03-25 22:55:58.917 | INFO     | __main__:clean_products:88 - ========================
2025-03-25 22:55:58.917 | INFO     | __main__:clean_products:89 - Starting PRODUCTS prep
2025-03-25 22:55:58.918 | INFO     | __main__:clean_products:90 - ========================
2025-03-25 22:55:58.918 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:55:58.921 | INFO     | __main__:clean_products:93 - Initial products data shape: (10, 6)
2025-03-25 22:55:58.924 | INFO     | __main__:clean_products:98 - Removed duplicates, new shape: (10, 6)
2025-03-25 22:55:58.931 | INFO     | __main__:clean_products:112 - Filtering UnitPrice outliers...
2025-03-25 22:55:58.934 | INFO     | __main__:clean_products:126 - Null counts after cleaning:
ProductID        0
ProductName      0
Category         0
UnitPrice        0
StockQuantity    0
Supplier         0
dtype: int64
2025-03-25 22:55:58.939 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\products_data_prepared.csv
2025-03-25 22:55:58.939 | INFO     | __main__:clean_sales:135 - ========================
2025-03-25 22:55:58.940 | INFO     | __main__:clean_sales:136 - Starting SALES prep
2025-03-25 22:55:58.940 | INFO     | __main__:clean_sales:137 - ========================
2025-03-25 22:55:58.941 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\sales_data.csv.
2025-03-25 22:55:58.943 | INFO     | __main__:clean_sales:140 - Initial sales data shape: (96, 9)
2025-03-25 22:55:58.947 | INFO     | __main__:clean_sales:147 - Handling missing values and invalid BonusPoints...
2025-03-25 22:55:58.960 | INFO     | __main__:clean_sales:159 - Null counts after cleaning:
TransactionID    0
SaleDate         0
CustomerID       0
ProductID        0
StoreID          0
CampaignID       0
SaleAmount       0
BonusPoints      0
PaymentType      2
dtype: int64
2025-03-25 23:00:53.308 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 23:00:53.311 | INFO     | __main__:main:173 - ======================
2025-03-25 23:00:53.311 | INFO     | __main__:main:174 - STARTING data_prep.py
2025-03-25 23:00:53.311 | INFO     | __main__:main:175 - ======================
2025-03-25 23:00:53.312 | INFO     | __main__:clean_customers:43 - ========================
2025-03-25 23:00:53.312 | INFO     | __main__:clean_customers:44 - Starting CUSTOMERS prep
2025-03-25 23:00:53.313 | INFO     | __main__:clean_customers:45 - ========================
2025-03-25 23:00:53.314 | INFO     | __main__:read_raw_data:24 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 23:00:53.320 | INFO     | __main__:clean_customers:48 - Initial customers data shape: (14, 6)
2025-03-25 23:00:53.325 | INFO     | __main__:clean_customers:55 - Dropping rows with missing CustomerID or Name...
2025-03-25 23:00:53.327 | INFO     | __main__:clean_customers:60 - Fixing LoyaltyPoints...
